taxon_id,chr,length,name,assembly
479432,NC_013595,10341314,Streptosporangium_roseum_DSM_43021_479432,chr
479432,NC_013596,28204,Streptosporangium_roseum_DSM_43021_479432,pSROS01
469371,NC_014165,4189976,Thermobispora_bispora_DSM_43833_469371,chr
446468,NC_014210,5767958,Nocardiopsis_dassonvillei_subsp__dassonvillei_DSM_43111_446468,chr
446468,NC_014211,775354,Nocardiopsis_dassonvillei_subsp__dassonvillei_DSM_43111_446468,pNDAS01
471852,NC_013510,5639016,Thermomonospora_curvata_DSM_43183_471852,chr
269800,NC_007333,3642249,Thermobifida_fusca_YX_269800,chr
979556,NC_015125,3982034,Microbacterium_testaceum_StLB037_979556,chr
218496,NC_004551,925938,Tropheryma_whipplei_TW08_27_218496,chr
203267,NC_004572,927303,Tropheryma_whipplei_str__Twist_203267,chr
762948,NC_014643,2506025,Rothia_dentocariosa_ATCC_17931_762948,chr
548479,NC_014246,2146480,Mobiluncus_curtisii_ATCC_43063_548479,chr
526226,NC_013441,5208602,Gordonia_bronchialis_DSM_43247_526226,chr
526226,NC_013442,81410,Gordonia_bronchialis_DSM_43247_526226,pGBRO01
521096,NC_014158,4379918,Tsukamurella_paurometabola_DSM_20162_521096,chr
521096,NC_014159,99806,Tsukamurella_paurometabola_DSM_20162_521096,pTpau01
525284,NC_014644,1667350,Gardnerella_vaginalis_ATCC_14019_525284,chr
553190,NC_013721,1617545,Gardnerella_vaginalis_409_05_553190,chr
442563,NC_011835,1933695,Bifidobacterium_animalis_subsp__lactis_AD011_442563,chr
580050,NC_012814,1938709,Bifidobacterium_animalis_subsp__lactis_Bl_04_580050,chr
555970,NC_012815,1938483,Bifidobacterium_animalis_subsp__lactis_DSM_10140_555970,chr
351607,NC_008578,2443540,Acidothermus_cellulolyticus_11B_351607,chr
644284,NC_014218,1986154,Arcanobacterium_haemolyticum_DSM_20595_644284,chr
443906,NC_009478,27357,Clavibacter_michiganensis_subsp__michiganensis_NCPPB_382_443906,pCM1
443906,NC_009479,69989,Clavibacter_michiganensis_subsp__michiganensis_NCPPB_382_443906,pCM2
443906,NC_009480,3297891,Clavibacter_michiganensis_subsp__michiganensis_NCPPB_382_443906,chr
31964,NC_010407,3258645,Clavibacter_michiganensis_subsp__sepedonicus_31964,chr
31964,NC_010399,50350,Clavibacter_michiganensis_subsp__sepedonicus_31964,pCS1
31964,NC_010408,94791,Clavibacter_michiganensis_subsp__sepedonicus_31964,pCSL1
1032480,NC_015635,5683123,Microlunatus_phosphovorus_NM_1_1032480,chr
700015,NC_015389,2115681,Coriobacterium_glomerans_PW2_700015,chr
572418,NC_015758,4389314,Mycobacterium_africanum_GM041182_572418,chr
227882,NC_003155,9025608,Streptomyces_avermitilis_MA_4680_227882,chr
227882,NC_004719,94287,Streptomyces_avermitilis_MA_4680_227882,pSAP1
749927,NC_014318,10236715,Amycolatopsis_mediterranei_U32_749927,chr
561007,NC_010394,23319,Mycobacterium_abscessus_ATCC_19977_561007,p
561007,NC_010397,5067172,Mycobacterium_abscessus_ATCC_19977_561007,chr1
247156,NC_006361,6021225,Nocardia_farcinica_IFM_10152_247156,chr
247156,NC_006362,184026,Nocardia_farcinica_IFM_10152_247156,pNF1
247156,NC_006363,87093,Nocardia_farcinica_IFM_10152_247156,pNF2
632772,NC_006969,4367,Rhodococcus_opacus_B4_632772,pKNR01
632772,NC_006970,2773,Rhodococcus_opacus_B4_632772,pKNR02
632772,NC_012520,558192,Rhodococcus_opacus_B4_632772,pROB01
632772,NC_012521,244997,Rhodococcus_opacus_B4_632772,pROB02
632772,NC_012522,7913450,Rhodococcus_opacus_B4_632772,chr
632772,NC_012523,111160,Rhodococcus_opacus_B4_632772,pKNR
306537,NC_003080,14323,Corynebacterium_jeikeium_K411_306537,pKW4
306537,NC_007164,2462499,Corynebacterium_jeikeium_K411_306537,chr
446462,NC_013093,8248144,Actinosynnema_mirum_DSM_43827_446462,chr
290340,NC_008711,4597686,Arthrobacter_aurescens_TC1_290340,chr
290340,NC_008712,328237,Arthrobacter_aurescens_TC1_290340,pTC1
290340,NC_008713,300725,Arthrobacter_aurescens_TC1_290340,pTC2
446465,NC_013172,3614992,Brachybacterium_faecium_DSM_4810_446465,chr
471856,NC_013174,2749646,Jonesia_denitrificans_DSM_20603_471856,chr
685727,NC_014659,5043170,Rhodococcus_equi_103S_685727,chr
504474,NC_010545,2369219,Corynebacterium_urealyticum_DSM_7109_504474,chr
644283,NC_014391,7025559,Micromonospora_aurantiaca_ATCC_27029_644283,chr
266117,NC_008148,3225748,Rubrobacter_xylanophilus_DSM_9941_266117,chr
710696,NC_014830,4024382,Intrasporangium_calvum_DSM_43043_710696,chr
479431,NC_013235,6060298,Nakamurella_multipartita_DSM_44233_479431,chr
525909,NC_013124,2158157,Acidimicrobium_ferrooxidans_DSM_10331_525909,chr
446469,NC_013521,4253413,Sanguibacter_keddieii_DSM_10542_446469,chr
945712,NC_015683,2606374,Corynebacterium_ulcerans_BR_AD22_945712,chr
378753,NC_010617,2697540,Kocuria_rhizophila_DC2201_378753,chr
471855,NC_013165,3165038,Slackia_heliotrinireducens_DSM_20476_471855,chr
479437,NC_013204,3632260,Eggerthella_lenta_DSM_2243_479437,chr
469378,NC_013170,1617804,Cryptobacterium_curtum_DSM_15641_469378,chr
471853,NC_012669,4669183,Beutenbergia_cavernae_DSM_12333_471853,chr
452863,NC_011879,426858,Arthrobacter_chlorophenolicus_A6_452863,pACHL01
452863,NC_011881,158475,Arthrobacter_chlorophenolicus_A6_452863,pACHL02
452863,NC_011886,4395537,Arthrobacter_chlorophenolicus_A6_452863,chr
106370,NC_007777,5433628,Frankia_sp__CcI3_106370,chr
350058,NC_008726,6491865,Mycobacterium_vanbaalenii_PYR_1_350058,chr
266940,NC_009660,12917,Kineococcus_radiotolerans_SRS30216_266940,pKRAD02
266940,NC_009664,4761183,Kineococcus_radiotolerans_SRS30216_266940,chr
266940,NC_009806,182572,Kineococcus_radiotolerans_SRS30216_266940,pKRAD01
101510,NC_008268,7804765,Rhodococcus_jostii_RHA1_101510,chr
101510,NC_008269,1123075,Rhodococcus_jostii_RHA1_101510,pRHL1
101510,NC_008270,442536,Rhodococcus_jostii_RHA1_101510,pRHL2
101510,NC_008271,332361,Rhodococcus_jostii_RHA1_101510,pRHL3
633147,NC_014363,2051896,Olsenella_uli_DSM_7084_633147,chr
743718,NC_015588,3307740,Isoptericola_variabilis_225_743718,chr
196164,NC_004369,3147090,Corynebacterium_efficiens_YS_314_196164,chr
196164,NC_004319,23743,Corynebacterium_efficiens_YS_314_196164,pCE2
196164,NC_004320,48672,Corynebacterium_efficiens_YS_314_196164,pCE3
645127,NC_012704,2446804,Corynebacterium_kroppenstedtii_DSM_44385_645127,chr
164756,NC_008146,5705448,Mycobacterium_sp__MCS_164756,chr
164756,NC_008147,215075,Mycobacterium_sp__MCS_164756,pPlasmid1
164757,NC_009077,6048425,Mycobacterium_sp__JLS_164757,chr
369723,NC_009380,5183331,Salinispora_tropica_CNB_440_369723,chr
391037,NC_009953,5786361,Salinispora_arenicola_CNS_205_391037,chr
548476,NC_010813,29037,Corynebacterium_aurimucosum_ATCC_700975_548476,pET44827
548476,NC_012590,2790189,Corynebacterium_aurimucosum_ATCC_700975_548476,chr
479435,NC_013729,7579488,Kribbella_flavida_DSM_17836_479435,chr
446471,NC_013530,3742776,Xylanimonas_cellulosilytica_DSM_15894_446471,chr
446471,NC_013531,88604,Xylanimonas_cellulosilytica_DSM_15894_446471,pXCEL01
189918,NC_008703,302089,Mycobacterium_sp__KMS_189918,pMKMS01
189918,NC_008704,216763,Mycobacterium_sp__KMS_189918,pMKMS02
189918,NC_008705,5737227,Mycobacterium_sp__KMS_189918,chr
469383,NC_013739,6359369,Conexibacter_woesei_DSM_14684_469383,chr
196162,NC_008697,307814,Nocardioides_sp__JS614_196162,pNOCA01
196162,NC_008699,4985871,Nocardioides_sp__JS614_196162,chr
206672,NC_004307,2256640,Bifidobacterium_longum_NCC2705_206672,chr
206672,NC_004943,3626,Bifidobacterium_longum_NCC2705_206672,pBLO1
205913,NC_004252,10073,Bifidobacterium_longum_DJO10A_205913,pDOJH10L
205913,NC_004253,3661,Bifidobacterium_longum_DJO10A_205913,pDOJH10S
205913,NC_010816,2375792,Bifidobacterium_longum_DJO10A_205913,chr
391904,NC_011593,2832748,Bifidobacterium_longum_subsp__infantis_ATCC_15697_391904,chr
759350,NC_014169,2477838,Bifidobacterium_longum_subsp__longum_JDM301_759350,chr
890402,NC_014656,2265943,Bifidobacterium_longum_subsp__longum_BBMN68_890402,chr
565040,NC_015052,2400312,Bifidobacterium_longum_subsp__infantis_157F_565040,chr
565040,NC_015053,4895,Bifidobacterium_longum_subsp__infantis_157F_565040,p157F-NC1
565040,NC_015066,3624,Bifidobacterium_longum_subsp__infantis_157F_565040,p157F-NC2
565042,NC_015067,2385164,Bifidobacterium_longum_subsp__longum_JCM_1217_565042,chr
675635,NC_015312,7096571,Pseudonocardia_dioxanivorans_CB1190_675635,chr
675635,NC_015313,15063,Pseudonocardia_dioxanivorans_CB1190_675635,pPSED03
675635,NC_015314,192355,Pseudonocardia_dioxanivorans_CB1190_675635,pPSED01
861360,NC_014548,8528,Arthrobacter_arilaitensis_Re117_861360,pRE117-2
861360,NC_014549,50407,Arthrobacter_arilaitensis_Re117_861360,pRE117-1
861360,NC_014550,3859257,Arthrobacter_arilaitensis_Re117_861360,chr
662755,NC_015673,2601311,Corynebacterium_resistens_DSM_45100_662755,chr
278137,NC_014811,211864,Mycobacterium_sp__Spyr1_278137,pMSPYR101
278137,NC_014812,23681,Mycobacterium_sp__Spyr1_278137,pMSPYR102
278137,NC_014814,5547747,Mycobacterium_sp__Spyr1_278137,chr
446470,NC_013947,6841557,Stackebrandtia_nassauensis_DSM_44728_446470,chr
640132,NC_014168,3157527,Segniliparus_rotundus_DSM_44985_640132,chr
290399,NC_008537,159538,Arthrobacter_sp__FB24_290399,p1
290399,NC_008538,115507,Arthrobacter_sp__FB24_290399,p2
290399,NC_008539,96488,Arthrobacter_sp__FB24_290399,p3
290399,NC_008541,4698945,Arthrobacter_sp__FB24_290399,chr1
298653,NC_009921,8982042,Frankia_sp__EAN1pec_298653,chr
298654,NC_014666,8815781,Frankia_sp__EuI1c_298654,chr
479433,NC_013131,10467782,Catenulispora_acidiphila_DSM_44928_479433,chr
930171,NC_015145,4250414,Arthrobacter_phenanthrenivorans_Sphe3_930171,chr
930171,NC_015146,190450,Arthrobacter_phenanthrenivorans_Sphe3_930171,pASPHE301
930171,NC_015147,94456,Arthrobacter_phenanthrenivorans_Sphe3_930171,pASPHE302
502558,NC_015738,3123671,Eggerthella_sp__YY7918_502558,chr
443218,NC_015560,17897,Amycolicicoccus_subflavus_DQS3_9A1_443218,pAS9A-1
443218,NC_015561,106784,Amycolicicoccus_subflavus_DQS3_9A1_443218,pAS9A-2
443218,NC_015564,4738809,Amycolicicoccus_subflavus_DQS3_9A1_443218,chr
648999,NC_014815,6962533,Micromonospora_sp__L5_648999,chr
656024,NC_015656,5323186,Frankia_symbiont_of_Datisca_glomerata_656024,chr
656024,NC_015657,5448,Frankia_symbiont_of_Datisca_glomerata_656024,pFSYMDG02
656024,NC_015664,12355,Frankia_symbiont_of_Datisca_glomerata_656024,pFSYMDG01
875328,NC_015576,4643668,Mycobacterium_sp__JDM601_875328,chr
263358,NC_015409,58295,Verrucosispora_maris_AB_18_032_263358,pVMKU
263358,NC_015434,6673976,Verrucosispora_maris_AB_18_032_263358,chr
438753,NC_009937,5369772,Azorhizobium_caulinodans_ORS_571_438753,chr
262698,NC_006932,2124241,Brucella_abortus_bv__1_str__9_941_262698,chrI
262698,NC_006933,1162204,Brucella_abortus_bv__1_str__9_941_262698,chrII
359391,NC_007618,2121359,Brucella_melitensis_biovar_Abortus_2308_359391,chrI
359391,NC_007624,1156948,Brucella_melitensis_biovar_Abortus_2308_359391,chrII
430066,NC_010740,1161449,Brucella_abortus_S19_430066,chr2
430066,NC_010742,2122487,Brucella_abortus_S19_430066,chr1
444178,NC_009504,1164220,Brucella_ovis_ATCC_25840_444178,chrII
444178,NC_009505,2111370,Brucella_ovis_ATCC_25840_444178,chrI
318586,NC_008686,2852282,Paracoccus_denitrificans_PD1222_318586,chr1
318586,NC_008687,1730097,Paracoccus_denitrificans_PD1222_318586,chr2
318586,NC_008688,653815,Paracoccus_denitrificans_PD1222_318586,p1
78245,NC_009717,316164,Xanthobacter_autotrophicus_Py2_78245,pXAUT01
78245,NC_009720,5308934,Xanthobacter_autotrophicus_Py2_78245,chr
176299,NC_003062,2841580,Agrobacterium_tumefaciens_str__C58_176299,chrcircular
176299,NC_003063,2075577,Agrobacterium_tumefaciens_str__C58_176299,chrlinear
176299,NC_003064,542868,Agrobacterium_tumefaciens_str__C58_176299,pAt
176299,NC_003065,214233,Agrobacterium_tumefaciens_str__C58_176299,pTi
311403,NC_011983,2650913,Agrobacterium_radiobacter_K84_311403,chr2
311403,NC_011985,4005130,Agrobacterium_radiobacter_K84_311403,chr1
311403,NC_011987,388169,Agrobacterium_radiobacter_K84_311403,pAtK84c
311403,NC_011990,184668,Agrobacterium_radiobacter_K84_311403,pAtK84b
311403,NC_011994,44420,Agrobacterium_radiobacter_K84_311403,pAgK84
311402,NC_011981,631775,Agrobacterium_vitis_S4_311402,pAtS4e
311402,NC_011982,258824,Agrobacterium_vitis_S4_311402,pTiS4
311402,NC_011984,211620,Agrobacterium_vitis_S4_311402,pAtS4c
311402,NC_011986,78730,Agrobacterium_vitis_S4_311402,pAtS4a
311402,NC_011988,1283187,Agrobacterium_vitis_S4_311402,chr2
311402,NC_011989,3726375,Agrobacterium_vitis_S4_311402,chr1
311402,NC_011991,130435,Agrobacterium_vitis_S4_311402,pAtS4b
224911,NC_004463,9105828,Bradyrhizobium_japonicum_USDA_110_224911,chr
394,NC_000914,536165,Sinorhizobium_fredii_NGR234_394,pNGR234a
394,NC_012586,2430033,Sinorhizobium_fredii_NGR234_394,pNGR234b
394,NC_012587,3925702,Sinorhizobium_fredii_NGR234_394,chr
266835,NC_002678,7036071,Mesorhizobium_loti_MAFF303099_266835,chr
266835,NC_002679,351911,Mesorhizobium_loti_MAFF303099_266835,pMLa
266835,NC_002682,208315,Mesorhizobium_loti_MAFF303099_266835,pMLb
266834,NC_003037,1354226,Sinorhizobium_meliloti_1021_266834,pSymA
266834,NC_003078,1683333,Sinorhizobium_meliloti_1021_266834,pSymB
266834,NC_003047,3654135,Sinorhizobium_meliloti_1021_266834,chr
693982,NC_015590,3820344,Sinorhizobium_meliloti_AK83_693982,chr1
693982,NC_015591,1312480,Sinorhizobium_meliloti_AK83_693982,chr3
693982,NC_015592,70499,Sinorhizobium_meliloti_AK83_693982,pSINME02
693982,NC_015596,1680879,Sinorhizobium_meliloti_AK83_693982,chr2
693982,NC_015597,256269,Sinorhizobium_meliloti_AK83_693982,pSINME01
216596,NC_008378,870021,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL12
216596,NC_008379,352782,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL9
216596,NC_008380,5057142,Rhizobium_leguminosarum_bv__viciae_3841_216596,chr
216596,NC_008381,488135,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL10
216596,NC_008382,151564,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL7
216596,NC_008383,147463,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL8
216596,NC_008384,684202,Rhizobium_leguminosarum_bv__viciae_3841_216596,pRL11
395492,NC_011366,501946,Rhizobium_leguminosarum_bv__trifolii_WSM2304_395492,pRLG202
395492,NC_011368,1266105,Rhizobium_leguminosarum_bv__trifolii_WSM2304_395492,pRLG201
395492,NC_011369,4537948,Rhizobium_leguminosarum_bv__trifolii_WSM2304_395492,chr
395492,NC_011370,308747,Rhizobium_leguminosarum_bv__trifolii_WSM2304_395492,pRLG203
395492,NC_011371,257956,Rhizobium_leguminosarum_bv__trifolii_WSM2304_395492,pRLG204
395491,NC_012848,828924,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,pR132501
395491,NC_012850,4767043,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,chr
395491,NC_012852,350312,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,pR132504
395491,NC_012853,516088,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,pR132503
395491,NC_012854,294782,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,pR132505
395491,NC_012858,660973,Rhizobium_leguminosarum_bv__trifolii_WSM1325_395491,pR132502
419610,NC_010172,5471154,Methylobacterium_extorquens_PA1_419610,chr
272630,NC_012807,44195,Methylobacterium_extorquens_AM1_272630,p1META1
272630,NC_012808,5511322,Methylobacterium_extorquens_AM1_272630,chr
272630,NC_012809,37858,Methylobacterium_extorquens_AM1_272630,p2META1
272630,NC_012810,24943,Methylobacterium_extorquens_AM1_272630,p3META1
272630,NC_012811,1261460,Methylobacterium_extorquens_AM1_272630,pmegaplasmid
661410,NC_012987,141504,Methylobacterium_extorquens_DM4_661410,p1METDI
661410,NC_012988,5943768,Methylobacterium_extorquens_DM4_661410,chr
661410,NC_012989,38579,Methylobacterium_extorquens_DM4_661410,p2METDI
634452,NC_013209,2907495,Acetobacter_pasteurianus_IFO_3283_01_634452,chr
634452,NC_013210,191799,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-011
634452,NC_013211,182940,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-020
634452,NC_013212,49961,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-030
634452,NC_013213,3204,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-040
634452,NC_013214,3035,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-050
634452,NC_013215,1815,Acetobacter_pasteurianus_IFO_3283_01_634452,pAPA01-060
290633,NC_006677,2702173,Gluconobacter_oxydans_621H_290633,chr
290633,NC_006672,163186,Gluconobacter_oxydans_621H_290633,pGOX1
290633,NC_006673,26568,Gluconobacter_oxydans_621H_290633,pGOX2
290633,NC_006674,14547,Gluconobacter_oxydans_621H_290633,pGOX3
290633,NC_006675,13223,Gluconobacter_oxydans_621H_290633,pGOX4
290633,NC_006676,2687,Gluconobacter_oxydans_621H_290633,pGOX5
349163,NC_009467,203589,Acidiphilium_cryptum_JF_5_349163,pACRY01
349163,NC_009468,187422,Acidiphilium_cryptum_JF_5_349163,pACRY02
349163,NC_009469,88953,Acidiphilium_cryptum_JF_5_349163,pACRY03
349163,NC_009470,37415,Acidiphilium_cryptum_JF_5_349163,pACRY04
349163,NC_009471,37155,Acidiphilium_cryptum_JF_5_349163,pACRY05
349163,NC_009472,8781,Acidiphilium_cryptum_JF_5_349163,pACRY06
349163,NC_009473,5629,Acidiphilium_cryptum_JF_5_349163,pACRY07
349163,NC_009474,4909,Acidiphilium_cryptum_JF_5_349163,pACRY08
349163,NC_009484,3389227,Acidiphilium_cryptum_JF_5_349163,chr
439375,NC_009667,2887297,Ochrobactrum_anthropi_ATCC_49188_439375,chr1
439375,NC_009668,1895911,Ochrobactrum_anthropi_ATCC_49188_439375,chr2
439375,NC_009669,170351,Ochrobactrum_anthropi_ATCC_49188_439375,pOANT01
439375,NC_009670,101491,Ochrobactrum_anthropi_ATCC_49188_439375,pOANT02
439375,NC_009671,93589,Ochrobactrum_anthropi_ATCC_49188_439375,pOANT03
439375,NC_009672,57138,Ochrobactrum_anthropi_ATCC_49188_439375,pOANT04
395963,NC_010578,66727,Beijerinckia_indica_subsp__indica_ATCC_9039_395963,pBIND02
395963,NC_010580,181736,Beijerinckia_indica_subsp__indica_ATCC_9039_395963,pBIND01
395963,NC_010581,4170153,Beijerinckia_indica_subsp__indica_ATCC_9039_395963,chr
622759,NC_013355,2124771,Zymomonas_mobilis_subsp__mobilis_NCIMB_11163_622759,chr
622759,NC_013356,53380,Zymomonas_mobilis_subsp__mobilis_NCIMB_11163_622759,pZA1001
622759,NC_013357,40818,Zymomonas_mobilis_subsp__mobilis_NCIMB_11163_622759,pZA1002
622759,NC_013358,4551,Zymomonas_mobilis_subsp__mobilis_NCIMB_11163_622759,pZA1003
579138,NC_015709,1989865,Zymomonas_mobilis_subsp__pomaceae_ATCC_29192_579138,chr
579138,NC_015715,37387,Zymomonas_mobilis_subsp__pomaceae_ATCC_29192_579138,pZYMOP01
579138,NC_015716,34161,Zymomonas_mobilis_subsp__pomaceae_ATCC_29192_579138,pZYMOP02
574556,NC_013532,1206806,Anaplasma_centrale_str__Israel_574556,chr
234826,NC_004842,1197687,Anaplasma_marginale_str__St__Maries_234826,chr
320483,NC_012026,1202435,Anaplasma_marginale_str__Florida_320483,chr
360095,NC_008783,1445021,Bartonella_bacilliformis_KC583_360095,chr
302409,NC_006831,1499920,Ehrlichia_ruminantium_str__Gardel_302409,chr
272944,NC_003103,1268755,Rickettsia_conorii_str__Malish_7_272944,chr
272947,NC_000963,1111523,Rickettsia_prowazekii_str__Madrid_E_272947,chr
392021,NC_009882,1257710,Rickettsia_rickettsii_str___Sheila_Smith__392021,chr
452659,NC_010263,1268188,Rickettsia_rickettsii_str__Iowa_452659,chr
357244,NC_009488,2127051,Orientia_tsutsugamushi_str__Boryong_357244,chr
334380,NC_010793,2008987,Orientia_tsutsugamushi_str__Ikeda_334380,chr
257363,NC_006142,1111496,Rickettsia_typhi_str__Wilmington_257363,chr
293614,NC_009881,1231060,Rickettsia_akari_str__Hartford_293614,chr
293613,NC_009879,1159772,Rickettsia_canadensis_str__McKiel_293613,chr
283165,NC_005955,1581384,Bartonella_quintana_str__Toulouse_283165,chr
323097,NC_007959,294829,Nitrobacter_hamburgensis_X14_323097,p1
323097,NC_007960,188318,Nitrobacter_hamburgensis_X14_323097,p2
323097,NC_007961,121408,Nitrobacter_hamburgensis_X14_323097,p3
323097,NC_007964,4406967,Nitrobacter_hamburgensis_X14_323097,chr
323098,NC_007406,3402093,Nitrobacter_winogradskyi_Nb_255_323098,chr
639283,NC_014217,4765023,Starkeya_novella_DSM_506_639283,chr
269484,NC_007354,1315030,Ehrlichia_canis_str__Jake_269484,chr
205920,NC_007799,1176248,Ehrlichia_chaffeensis_str__Arkansas_205920,chr
212042,NC_007797,1471282,Anaplasma_phagocytophilum_HZ_212042,chr
434131,NC_013009,879977,Neorickettsia_risticii_str__Illinois_434131,chr
222891,NC_007798,859006,Neorickettsia_sennetsu_str__Miyayama_222891,chr
272942,NC_014034,3738958,Rhodobacter_capsulatus_SB_1003_272942,chr
272942,NC_014035,132962,Rhodobacter_capsulatus_SB_1003_272942,pRCB133
272943,NC_007488,114178,Rhodobacter_sphaeroides_2_4_1_272943,pB
272943,NC_007489,105284,Rhodobacter_sphaeroides_2_4_1_272943,pC
272943,NC_007490,100828,Rhodobacter_sphaeroides_2_4_1_272943,pD
272943,NC_007493,3188609,Rhodobacter_sphaeroides_2_4_1_272943,chr1
272943,NC_007494,943016,Rhodobacter_sphaeroides_2_4_1_272943,chr2
272943,NC_009007,114045,Rhodobacter_sphaeroides_2_4_1_272943,pA
272943,NC_009008,37100,Rhodobacter_sphaeroides_2_4_1_272943,pE
349101,NC_009040,122606,Rhodobacter_sphaeroides_ATCC_17029_349101,pRSPH01
349101,NC_009049,3147721,Rhodobacter_sphaeroides_ATCC_17029_349101,chr1
349101,NC_009050,1219053,Rhodobacter_sphaeroides_ATCC_17029_349101,chr2
349102,NC_009428,3217726,Rhodobacter_sphaeroides_ATCC_17025_349102,chr
349102,NC_009429,877879,Rhodobacter_sphaeroides_ATCC_17025_349102,pRSPA01
349102,NC_009430,289489,Rhodobacter_sphaeroides_ATCC_17025_349102,pRSPA02
349102,NC_009431,121962,Rhodobacter_sphaeroides_ATCC_17025_349102,pRSPA03
349102,NC_009432,36198,Rhodobacter_sphaeroides_ATCC_17025_349102,pRSPA04
349102,NC_009433,13873,Rhodobacter_sphaeroides_ATCC_17025_349102,pRSPA05
557760,NC_011958,1297647,Rhodobacter_sphaeroides_KD131_557760,chr2
557760,NC_011960,103355,Rhodobacter_sphaeroides_KD131_557760,pRSKD131B
557760,NC_011962,157345,Rhodobacter_sphaeroides_KD131_557760,pRSKD131A
557760,NC_011963,3152792,Rhodobacter_sphaeroides_KD131_557760,chr1
648757,NC_014664,4014469,Rhodomicrobium_vannielii_ATCC_17100_648757,chr
258594,NC_005296,5459213,Rhodopseudomonas_palustris_CGA009_258594,chr
258594,NC_005297,8427,Rhodopseudomonas_palustris_CGA009_258594,pRPA
316058,NC_007778,5331656,Rhodopseudomonas_palustris_HaA2_316058,chr
316056,NC_007925,5513844,Rhodopseudomonas_palustris_BisB18_316056,chr
316057,NC_007958,4892717,Rhodopseudomonas_palustris_BisB5_316057,chr
316055,NC_008435,5505494,Rhodopseudomonas_palustris_BisA53_316055,chr
395960,NC_011004,5744041,Rhodopseudomonas_palustris_TIE_1_395960,chr
652103,NC_014834,5404117,Rhodopseudomonas_palustris_DX_1_652103,chr
269796,NC_007641,53732,Rhodospirillum_rubrum_ATCC_11170_269796,punnamed
269796,NC_007643,4352825,Rhodospirillum_rubrum_ATCC_11170_269796,chr
375451,NC_008209,4133097,Roseobacter_denitrificans_OCh_114_375451,chr
375451,NC_008386,106469,Roseobacter_denitrificans_OCh_114_375451,pTB1
375451,NC_008387,69269,Roseobacter_denitrificans_OCh_114_375451,pTB2
